PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
16027480,Active,84.0,COC1=CC=CC(=C1)C(=O)NC2=CC=C(C=C2)C(=O)OCC3=CC(=O)N4C(=N3)SC(=N4)C5CC5,12.44941634787376,-0.5595876999917404,12.44941634787376,0.12940210690620058,0.4053467209745927,476.5140000000003,456.3540000000002,476.11544074,172,0.33801250074991523,-0.4967423515202916,0.4967423515202916,0.33801250074991523,1.1176470588235294,1.911764705882353,2.6470588235294117,32.13355396780665,10.147943117187166,2.2768020306573287,-2.079714113067524,2.4095728245899064,-2.1642181712233137,7.163170723663982,0.04674415516372372,1.2113490085439225,1440.0281397568856,23.656125291633366,18.185953564738952,19.00245014566668,16.495534936090944,10.622636215829369,11.439132796757093,7.834230018336213,8.821778981468826,5.301831434505159,6.372750678809435,3.3202814479760137,4.4123473040201056,-4.05,100864126.92073691,21.777820085415392,9.064444775105432,4.667343359231526,197.53263487747904,14.790514511606428,17.364017494649588,0.0,4.960872922772032,11.466446624403513,5.969305287951849,9.589074368143644,9.77851570501903,9.61407970191666,0.0,17.403152946396347,55.3062127250833,23.235110881003564,18.36717702782299,19.06280027574374,33.861530092693684,0.0,14.59805822286387,0.0,25.36643125652633,12.426586145283864,86.77956237037354,5.749511833283905,15.612918452858386,5.687386274683562,5.749511833283905,11.336785877934737,33.58434078144475,11.343744918312968,0.0,50.177078335252276,59.39184080022631,0.0,4.960872922772032,111.88999999999999,5.969305287951849,14.383611552215466,0.0,18.073328588916432,39.136508055143345,17.849266942704787,29.028348381289504,48.53093654769288,0.0,15.399448933254577,9.473725907600098,11.76353691452319,1.3923601203426932,42.09877162213631,8.017849179456093,1.3633461732916194,0.1545944221991331,14.466814308531143,2.1716586576798163,-0.12940210690620058,1.5338040420795427,0.20833333333333334,34,1,9,1,0,1,2,2,4,9,1,10,7,1,0,1,5,3.646300000000002,125.61770000000004,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72188643,Active,84.0,CN(CC(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC=C(C=C3)C(=O)O)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F,14.307050262039713,-5.370308277724749,14.307050262039713,0.07500633113540967,0.1827863732826942,610.6010000000006,583.3850000000004,610.1560840639999,224,0.33518084071877474,-0.4776392361844517,0.4776392361844517,0.33518084071877474,0.8095238095238095,1.3333333333333333,1.8571428571428572,32.233429161229466,9.837482325808223,2.3672718044943135,-2.264666970430298,2.3298646487456955,-2.4122988297867787,7.8875658253867,-0.11835168175368464,1.62949989628314,1563.0765541359137,30.766855755642606,22.4186044948778,23.235101075805527,19.822312091723678,13.028693564971748,14.46875689377239,10.068542617016432,12.050270848553879,7.319687544250439,9.143756541872936,4.949005046173276,6.173239530031271,-3.8399999999999985,1347849641.8566427,31.103484432506864,12.575073650594888,6.311240078647953,238.77952183619504,10.006437125691184,0.0,28.164366839701355,21.747691723804984,0.0,5.969305287951849,4.794537184071822,35.164409406774865,4.305215991296234,0.0,43.52793314262448,54.151920549253845,12.735058257360752,18.652964303522147,45.06547398568739,27.5871624453945,0.0,4.305215991296234,0.0,49.4622540422218,18.49233811944024,94.30739522801335,0.0,4.899909730850478,27.63946151305766,0.0,0.0,43.298453776359,21.36258474339198,29.086104205229475,59.50690581995425,53.42642002321065,0.0,0.0,94.99000000000001,62.42612025737077,45.06547398568739,0.0,22.100810163589365,11.48135753785839,43.1943196969287,30.686289896772447,0.0,24.26546827384644,0.0,0.0,95.52680020557544,0.0,23.778967990914055,9.217786709846516,1.9061635352613147,-14.206869250652689,12.643047768727019,5.624219844123239,-1.1296825958599943,-4.6104342079349,0.3103448275862069,42,1,7,1,0,1,3,0,3,4,1,13,9,1,0,1,4,5.981900000000005,142.90709999999993,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53483920,Active,84.0,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)S(=O)(=O)NC3=NC4=CC=CC=C4N=C3NC5=CC(=CC(=C5)OC)OC)OC,13.59627642466026,-4.174810481233866,13.59627642466026,0.026226133122847273,0.1826822901893496,599.6690000000002,570.4370000000004,599.1838546480002,220,0.2627257466988208,-0.4965439164326078,0.4965439164326078,0.2627257466988208,0.7209302325581395,1.3953488372093024,2.046511627906977,32.23327314676895,10.111769514037274,2.204734501288185,-2.1531111212375196,2.31544262117477,-2.168562215132613,7.923437332796517,0.10216413005151179,1.4541493097901688,1908.041352323756,30.56190268556917,23.835068992901725,24.651565573829448,20.682534873448475,13.046052420633437,14.52921566822783,9.40773041922985,11.090132660639364,6.488221801615038,7.824836039972142,4.2664020464481744,5.320952291015117,-5.359999999999999,3787785343.535468,29.14332524054588,12.249139922372732,6.596373519719826,248.46087703510395,24.844166069412807,17.248535499851716,11.635725555670057,0.0,15.930470882759089,0.0,9.51663204852391,18.385754026223353,0.0,0.0,24.26546827384644,54.95175817061889,35.13732524644895,37.2582775345829,27.422923029800906,49.97437042302879,0.0,9.967957041894417,0.0,11.819220675208399,36.685064696297346,96.05604194185656,17.248535499851716,29.566260933864896,23.01049810503718,17.248535499851716,0.0,45.622326379407454,10.023291153407584,6.923737199690624,15.921440167465814,89.82462243398034,0.0,11.033401435232523,140.76999999999998,15.930470882759089,13.212334168400758,0.0,16.53120903118783,45.22016097614836,5.563451491696996,39.528493829217425,60.6636706846161,12.990104268152233,25.323629114359164,14.210588861400147,45.757953420942556,0.0,21.978587317499137,5.873709457208943,3.1257822692148403,1.3483900361188736,23.215147117010194,0.0,1.8712836044341365,0.41248011090464787,0.12903225806451613,43,3,11,0,0,0,4,1,5,9,3,12,10,0,0,0,5,5.7607200000000045,165.3013999999997,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,1,4,1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23602075,Active,84.0,CCOC1=CC=C(C=C1)C2=CC(=C(S2)C(=O)O)NC(=O)C3=C(C=CC=C3F)F,13.807106333458488,-1.2578777528254441,13.807106333458488,0.03329834866045167,0.6044651440744399,403.40600000000006,388.2860000000001,403.0689854,144,0.34755068131352834,-0.49388935610739737,0.49388935610739737,0.34755068131352834,1.1071428571428572,1.75,2.3214285714285716,32.133561753469685,10.13527888160278,2.219917495669785,-2.0612629156908326,2.3562873658491554,-2.1642685856371395,7.175400508391818,0.07029119099846912,1.9289377333862747,1010.9349951625766,20.25878406613483,14.66204463807742,15.478541219005146,13.4010859031649,8.26070832279206,9.077204903719787,5.66677518077284,6.718974022096081,3.814181408842189,4.9863057765457,2.5666514391380195,3.5244986468732438,-3.2599999999999993,2126164.1584057175,19.500166460707252,8.179794678474156,4.014733215301927,162.7574794308739,15.160178952647087,27.82455220077399,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,13.575367279421462,0.0,11.336785877934737,6.06636706846161,54.95175817061889,4.877147193701299,12.29426823919648,28.213294812134038,28.90065716992165,0.0,0.0,0.0,6.923737199690624,11.923670568519249,70.60597691518296,16.1901105186822,10.05365155780638,14.468216370033202,5.749511833283905,11.336785877934737,23.58989437665698,0.0,11.63444168209179,26.953410253232562,48.53093654769288,0.0,10.440598685398296,75.63,29.07437819109214,23.47643185833399,0.0,10.564533468384862,22.79699248319512,29.535887083319565,6.06636706846161,24.26546827384644,6.923737199690624,5.316788604006331,4.736862953800049,32.98337449464239,0.942910000419921,24.274890341572863,11.721208436708528,-0.08776100071467863,-3.71005909456171,11.496492107368,0.0,2.378944714564685,0.0,0.1,28,2,5,0,0,0,2,1,3,4,2,8,6,0,0,0,3,5.042500000000002,102.19450000000003,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91895223,Active,84.0,CC1=C(C=CC(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4N=C3NC5=CC(=CC(=C5)OC)OC)OC,13.450180818090406,-4.1016027794772825,13.450180818090406,0.006720737833687096,0.1826822901893496,599.6690000000002,570.4370000000004,599.1838546480002,220,0.26265036855264573,-0.4965439164326078,0.4965439164326078,0.26265036855264573,0.7209302325581395,1.3488372093023255,1.930232558139535,32.23327313558831,10.105941025838657,2.1989370036337164,-2.1510638846344063,2.3140411098662166,-2.1627336404322586,7.923377452052162,0.10219056903046744,1.4015277249475544,1890.7913523237562,30.56190268556917,23.835068992901725,24.651565573829448,20.682534873448475,13.046052420633437,14.52921566822783,9.4042760955359,11.086678336945415,6.495288885220604,7.850134756867905,4.301242064333396,5.310342588304869,-5.359999999999999,3793976313.1317067,29.14332524054588,12.249139922372732,6.596373519719826,248.46087703510395,24.844166069412807,17.248535499851716,11.635725555670057,0.0,15.930470882759089,0.0,9.51663204852391,18.385754026223353,0.0,0.0,12.13273413692322,67.0844923075421,35.13732524644895,37.2582775345829,27.422923029800906,49.97437042302879,0.0,9.967957041894417,0.0,11.819220675208399,36.685064696297346,96.05604194185656,17.248535499851716,29.566260933864896,23.01049810503718,17.248535499851716,0.0,45.622326379407454,10.023291153407584,6.923737199690624,15.921440167465814,89.82462243398034,0.0,11.033401435232523,140.76999999999998,10.023291153407584,13.212334168400758,0.0,22.438388760539336,45.22016097614836,5.563451491696996,38.48506335640151,61.70710115743202,12.990104268152233,25.323629114359164,14.210588861400147,45.39296682981783,0.0,21.858865495241837,5.908267182813424,3.30598547849777,1.5788569274967192,23.167257308959233,0.0,1.8439191864447184,0.5272149240618065,0.12903225806451613,43,3,11,0,0,0,4,1,5,9,3,12,10,0,0,0,5,5.7607200000000045,165.3013999999997,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,1,4,1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49846579,Active,84.0,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,13.90606849986375,-4.551966160527181,13.90606849986375,0.03586729183555959,0.07640809714093555,868.4569999999998,818.0569999999998,867.31809562,320,0.2931897784676114,-0.4548032789505275,0.4548032789505275,0.2931897784676114,1.0327868852459017,1.8032786885245902,2.557377049180328,35.495693920126676,9.722169686270334,2.3050654409681997,-2.390923819451667,2.4339083587631003,-2.4683006212447984,7.89710278841025,-0.3836831220862743,1.0032092071926544,2563.538280931457,42.7268286245693,34.28544737198946,35.85787289893564,29.297596635107286,20.665802219668333,22.52692994027195,16.86957252598595,18.988410547867442,11.968228630995116,13.548865425107508,8.40001300912942,9.511855993786984,-5.4799999999999995,43762524630358.69,42.22048453336903,17.855789620807272,10.01823709713814,360.0299265750221,24.674402763404114,22.8335871620191,0.0,0.0,21.61785715744265,0.0,19.80876518368787,18.123870369728234,0.0,0.0,43.15425295660626,103.1044971996474,86.90812387592726,21.579089587645516,27.609371124818527,61.20007556234408,0.0,19.589961637196982,11.332896515558172,50.84706598952907,62.69900069935809,117.02705106073566,11.49902366656781,19.675656153108946,17.062158824050687,11.49902366656781,11.600939890232516,86.59845689974428,14.760154107207633,21.447214784323744,61.87302268147711,95.65867997035252,5.022633313741326,16.606505965301793,172.03,31.436651681778095,23.32665243716633,0.0,28.333246115222636,31.15520938899004,86.99050101554421,35.039238260371825,30.462311845459517,18.19910120538483,55.78686850835827,21.074665797832616,41.163265941171446,6.238459066896006,37.09911170299354,16.693683327269152,5.553397832658172,-0.19500241784087025,20.430116665078007,8.130102533447669,10.383275953298511,-4.551966160527181,0.37777777777777777,61,3,14,1,2,3,3,2,5,11,3,16,13,0,2,2,8,8.659900000000006,237.04779999999943,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,4,3,0,0,0,1,0,0,1,1,2,0,0,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5311192,Active,83.0,CC1=CC(=CC(=C1)C(=O)N(C)C(CC2=CC=C(C=C2)C3=CC=CC=C3)C(=O)NC(CC4=CNC5=CC=CC=C54)C(=O)O)C,13.877902380891648,-1.18113059761245,13.877902380891648,0.09555029514028868,0.19223940462585049,573.6930000000002,538.4130000000004,573.2627566,218,0.32604850024102644,-0.4797086221117266,0.4797086221117266,0.32604850024102644,0.813953488372093,1.441860465116279,2.116279069767442,16.368358281965445,9.980570877891415,2.3150598603711994,-2.2894926629525245,2.223132813352096,-2.531579745975048,5.981960545322806,-0.141996212561117,1.4192042003717746,1738.6741825700765,30.50949644276188,24.503040739367492,24.503040739367492,20.689580941199033,14.273429435858592,14.273429435858592,11.0383501544552,11.0383501544552,7.762795601851103,7.762795601851103,5.524384303732384,5.524384303732384,-5.169999999999999,4785981210.811837,29.326757620479142,12.777906391849566,6.838541868036233,250.7314277405433,20.307204250644723,12.083681658295921,0.0,5.907179729351506,5.907179729351506,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,89.98967487339495,54.300381571554055,42.55253522392034,0.0,19.490138947056174,28.68658967873592,0.0,15.200676855804016,0.0,38.77279930352919,7.04767198267719,131.07597412548387,11.126902983393991,5.316788604006331,0.0,0.0,0.0,51.905434034266364,22.43071761399566,13.847474399381248,32.6117946425568,103.25871666699886,0.0,22.02982791547505,102.50000000000001,23.960166675599275,19.490138947056174,0.0,18.748822975203524,5.563451491696996,44.28363388226303,4.899909730850478,25.377249691213486,98.77661335784381,10.30076712495354,0.0,0.0,0.0,44.47051103443654,13.728424755629444,7.007748467516654,-1.982550748495983,28.921877309351036,2.0832704578816803,3.8421249868031557,1.5952604035441338,0.19444444444444445,43,3,7,0,0,0,4,1,5,3,3,7,10,0,0,0,5,5.9471400000000045,168.9486999999996,1,0,0,0,0,1,1,0,1,1,3,2,0,0,0,1,2,0,1,0,1,0,0,0,2,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6321424,Active,83.0,CCC(C)C1C(CCC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C,14.366099028717194,-1.8215340798094055,14.366099028717194,0.007077781983083842,0.2035245857212583,875.1060000000001,800.514,874.507857048,350,0.31599777375162835,-0.4615170697966652,0.4615170697966652,0.31599777375162835,0.9193548387096774,1.6290322580645162,2.3548387096774195,16.734824080729954,9.705800362778174,2.600287768291856,-2.506540378757361,2.479505072434719,-2.581617922104323,5.783262482034686,-0.34034605628191716,1.1769497801111772,1675.4327452466102,44.67226867064888,38.475389203642685,38.475389203642685,29.49742567265985,23.16615509000729,23.16615509000729,19.35233439895771,19.35233439895771,14.930547104758418,14.930547104758418,10.957247763335596,10.957247763335596,-2.0500000000000003,30670300098703.2,47.899083810937256,19.816415198594797,9.734727407957774,367.77197585272893,62.6882117225226,42.03878879588659,18.367164611241023,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,64.49587095585791,69.0917177271451,52.2416092433465,49.334646678751035,67.48274890659442,5.969305287951849,0.0,0.0,23.671624184645573,203.97228265613745,20.826477047067986,47.099414124377205,0.0,0.0,0.0,0.0,0.0,139.3311765947463,52.16316672207231,23.671624184645573,106.75647058093307,47.099414124377205,0.0,0.0,170.06,90.79112424607266,20.11411936859394,0.0,30.836687173919223,61.50695089001738,18.414747775921285,0.0,40.219109695604075,19.075777413358388,40.694706105287,47.36862953800049,63.92069968323819,0.0,14.366099028717194,34.24910120352273,0.1879923812443578,-2.0978273354747583,0.0,6.53321057590761,16.280733115168715,3.2266580143426298,0.8125,62,3,14,1,6,7,0,0,0,14,3,14,8,0,5,5,7,5.601400000000006,227.39939999999916,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,Active,83.0,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)O,9.869225245653817,0.3512037037037039,9.869225245653817,0.3512037037037039,0.540858097607516,194.23299999999998,184.15299999999996,194.07316494,72,0.12354093742731417,-0.507287986528619,0.507287986528619,0.12354093742731417,0.6666666666666666,1.2666666666666666,2.066666666666667,16.25514734441961,10.013043751534399,2.0294886107894228,-2.049121258613414,2.3151140654360147,-1.7743147836271087,6.095230619626965,0.4821620488269149,2.638447883812873,640.957112138695,10.250712376627058,8.143366018206592,8.143366018206592,7.360173345306137,4.955657605318857,4.955657605318857,3.6624122089754705,3.6624122089754705,2.7462009770296487,2.7462009770296487,2.0345394426976235,2.0345394426976235,-2.0199999999999996,4943.626537671159,8.30165539811872,2.9895520702499834,1.166704792433983,87.58896593516342,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,22.225039711856,5.386224214464796,0.0,5.106527394840706,21.544896857859182,0.0,0.0,0.0,0.0,0.0,54.59730361615449,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,0.0,0.0,0.0,54.59730361615449,0.0,21.544896857859182,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,16.158672643394386,5.386224214464796,0.0,48.53093654769288,6.06636706846161,0.0,0.0,0.0,0.0,14.150614134542707,0.0,0.3512037037037039,17.831515495086926,0.0,0.0,0.0,0.0,15,1,1,0,0,0,3,0,3,1,1,1,0,0,0,0,3,3.698600000000002,63.118800000000036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91771,Active,83.0,C1C(CC2=CC=CC=C2C1C3=C(SC4=CC=CC=C4C3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br,13.570313326975626,-0.13476277844062823,13.570313326975626,0.05288020120812287,0.2506938967336325,539.4940000000001,516.3100000000003,538.060213076,172,0.1951367404096264,-0.49914491818788714,0.49914491818788714,0.1951367404096264,0.8,1.457142857142857,2.2285714285714286,79.91873136406339,9.71676873539742,2.322858957081328,-2.3205127824515603,2.457852713069489,-2.225957436718059,9.103002966012902,0.46525556515391575,1.4072371073799097,1586.0566147555194,23.940582342009534,18.948193057223275,21.350686177265704,17.080520035918415,11.76672008419078,13.376214934675858,9.1632242374371,11.109548648155153,7.138499192430977,8.656336242931829,5.3895300416081335,6.624385264477374,-3.209999999999998,160029057.83734465,22.26641658418324,9.102236060624849,4.1110316250318695,216.21244186170628,5.106527394840706,0.0,10.49199792718875,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,100.06313459742343,70.84227502434483,20.476769692927704,5.563451491696996,5.106527394840706,37.35287390681798,0.0,0.0,0.0,24.677455338174802,0.0,134.01172615397857,16.1901105186822,5.428790391900541,0.0,5.0632075352882095,27.266729775884087,5.106527394840706,6.4208216229260096,0.0,40.510439682036775,106.32912979529003,0.0,21.213047114327885,37.3,0.0,9.901064578912528,0.0,22.32781001951154,10.949675706161791,27.577734169850526,33.59059184472272,0.0,30.33183534230805,82.65998165102705,0.0,1.891955430852764,4.804428317427342,13.570313326975626,11.843819044514252,6.532232335943002,0.1329576801131631,33.08662523094922,1.7210019665579726,0.0,0.0,0.12903225806451613,35,1,2,1,0,1,4,1,5,3,1,4,3,0,0,0,6,8.258500000000005,148.6847999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324494,Active,83.0,COC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=CC=CC=C32)O)C4=C(C=CC5=CC=CC=C54)O,13.193133276088721,-3.943880070546735,13.193133276088721,0.02014567750907781,0.27826174704118356,471.53400000000016,450.3660000000003,471.11404377199995,170,0.2614140972190216,-0.5072852200681184,0.5072852200681184,0.2614140972190216,0.7647058823529411,1.411764705882353,2.1176470588235294,32.2332723093005,9.93253046771609,2.2108454501949706,-2.170199558154608,2.4576226734764055,-2.129776586596119,7.923555558438241,0.41416807166711644,1.7317863450193993,1644.2526233521287,23.87166824125719,18.187674390699758,19.004170971627484,16.386178577914638,10.515269270130705,11.9984325177251,7.827730135580616,9.510132376990125,5.806575930102379,7.187985839029908,4.136686049675359,5.207322075182117,-4.229999999999999,60210287.9615161,21.60709777397292,8.278188120074196,3.6568997535819894,196.28651351941403,14.94991774348146,17.248535499851716,0.0,0.0,10.023291153407584,0.0,4.722094864452088,8.417796984328938,0.0,0.0,54.59730361615449,47.170650839699256,21.899351412323583,17.69266729147887,23.367714727810394,37.25557428595033,0.0,0.0,0.0,4.895483475517775,11.831892405729622,90.99550602692418,28.375438483245706,9.458957818252138,5.687386274683562,17.248535499851716,0.0,25.740649315287882,10.023291153407584,0.0,0.0,95.89098950244195,0.0,32.671799841253176,95.86000000000001,10.023291153407584,18.63085177401035,0.0,22.081893416769145,27.648863245607487,10.772448428929591,19.242531678200752,54.59730361615449,24.26546827384644,4.722094864452088,4.736862953800049,34.16019201157573,0.0,0.06945763812105787,24.527576463689826,1.0261404168722899,0.47744588814921274,25.42456853000212,0.0,0.0,-2.4353809484102436,0.037037037037037035,34,3,6,0,0,0,5,0,5,5,3,7,5,0,0,0,5,5.880600000000006,134.02209999999997,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
